review,sentiment
ordered on 22nd received on 28th ano na nangyayari sa inyo shoppe?? haiissst! ok naman yung baby bed manipis nga lang yung net hope tumagal..,1
"i ordered white, pero blue ang dumating, pero oks naman, lakas ng hangin",4
maganda tas ang bilis dimating thank you,3
yes maganda for its price and i find it super worth it. wag kalimutan mag size up kasi kahit nag size up na medyo maliit pa din pero ok na. except yung heels kasi walang sinabi na size up sa description tsaka wala din may nagsabi sa comments. pero dapat,4
k manipis madaling mapunit. good for smooth wall.,2
"i bought a deerma dx300 and we loved it. sobrang useful, malakas ang suction, madaling gamitin. kaya ako bumili nito but this one turned out to be disappointing. the suction is practically non-existent. ni hindi makahigop ng mga hair strands sa kama. it will only work for 5 to 10",1
thank you very much po. ganda nung item,3
9/10 thanks po cute ang ang mabango po siya ok lahat ng dumating isa lang na video han ko kinuha agad nila,3
30 lng dapat ang babayaran ko...pero 80 ang siningil sa akin n delivery...akala q kc 2 item na un kya ng bayad ako tiwala kc ako eh...shopee xpress delivery..,1
legit maganda talafa siya. maganda ang sound quality niya,3
"ganda yern photo and video not related. i forgot to take pictures and video of the product but nonetheless, the products were all delivered well and in good condition naman. i really like them. they fit sa kagaya kong well... hahaha thank youuu",3
"malagkit yung mascara salamat seller and kay kuyang nagdeliver maganda naman po yung product,love it.",3
"nakaka tanggal nman nang balahibo nang pusa at ibang dumi bsta d lang mabigat, maliit kasi xa. 2 star kasi walang indicator kapag nka charge xa, hay nku!!",1
"yun 1 neckfan, mukhang loose un mga parts malakas un vibration. magkaiba ng brand yun naipadala kaya magkaiba din. nasunod naman yun kulay na order. thanks seller. will order again.",4
"very good received in very good condition. sakto lang din ang dating bago magpasukan. ganda nya. i think same quality lang ito ng aqua flask. tried it with water, hindi naman nag leak. will try to put hot and cold water to test if mag last yung lamig or init.",3
"worth it, budgetable tinamad lang ako mag review pero super ganda po nang product gusto nang nanay ko hehe.",3
"solid tong shop na tooo, hindi lang 2nd time na order too . sukii na ako dto kaya wag na kayong mga hanap ng iba , dito na sulit nag bags, slippers, etc. thankyou seller at sa mabait kong delivery riderrr",3
"pwede narin maganda siya, nagustuhan ng anak ko.. sa uulitin seller, thanks at sa shopee",4
you get the quality for its price..sana tumagal kahit 1 month lg hahahha size 37 aku and tama nman ang size sa paa ko puede xa pangbahay lg talaga,4
"kala ko rechargeable kc un ang order at binayaran ko,buti me freebie khit pano nakabawi sa budol",4
"super gandaaa for small chested talaga siyaaa, nakahanap na rin ako ng perfect bra for meee huhuhu hindi siya yung nabuka na bra, sobrang ganda ng fittt thank you so muchhh",3
not god nag hahang yung tablet ang bilis malobat di ako makanpag search nag hahang pa,1
ang ganda ng kulambo grabeee thank you po sa pa freebiessss na walong mittens ang bongga talaga,3
late kona nlaman yung amoy nya diko kasi binuksan agad yung cucumber lemon kasi inuna ko at na satisfy nman ako sa amoy humahalimuyak kaya feel ko eto din same pero ito walang amoy . parang alchohol lang na walang amoy .,4
order received.. mamaya na ang full rate.. thank you rider,2
okay naman siya considering the price. kung medium size ka dapat large orderin mo. mas maganda tela ng dark gray kasi yung black naghihimulmol siya. pina ayaw ko lang hindi responsive si seller. at yung rider siningil ako ng sobra pasalamat siya lowbatt ako kaya wala tuloy proof na 243,1
mga 1 to 2hrs lang magamit ang item mag kaiba yung quality ng items yung pink good sya kasi mga 2hrs bago sya malubat at flexible. yung green lang hindi mu alam kung full charge na. tapus madali sya malubat at 8 ang quality matigas sya parang hindi mu pwede,4
good ang ganda nito kasi comfy suotin. hindi halata na less than 100 pesos ang price and bagay sa kahit anong outfit,3
"gumagana po cya kaso may defect po sa stand may yupi po,,ewan ko kng sino yung may kasalan yung seller po ba or during shipment nito.sana next time lagyan nyo ng fragile buti nlng naayos at naagapan pa at d ko nakita wla palang adapter na ksma pero ok lng",4
99% supeerrrrr nice pero parang manipis nayung tela pero so far so good naman. no more rants na kasi dina masasauli hahahhaahha ty seller!,3
right colors not true with the sizes.parang size 8 lang sya and i ordered 40-41,4
"okay sya maganda! ganda ng klase ng pagka wallpaper nya, di sya wallpaper eh basta maganda sya. ganda rin packaging!",3
oil order received! matagal na ship out at di sya ganun kaamoy ng cloud but understandable naman for its price. kaya nagulat ako bat ang mura. tumatagal naman yung amoy sa damit. thank you seller at kay rider.,3
photo not related po sobrang ganda po ng product lakas maka social sya parang yayamanin ung kuko po salamat po kay kua rider at at kay seller,3
"nylon, cotton inside ang ganda ng product you get what you paid for. pangalawa ko ng order na to sa shop na to worth it talaga. salamat din sa rider",3
kulang yung items but quite good at may crack yung isa,4
10/10 medyo malaki ung naorder ko peru okay lang. mablis naman lumaki paa nya. super ganda wala akong masabi. thankyou seller nag messege din sya bago iship order ko. godbless seller and sa rider,3
okay naman yung quality ng dumating ang kaso lang hindi ito ang inorder ko 2l na black yung binili ko iba yung dumating 1100ml na color blue to mas malaki sana yun gusto kong product kaya two liter the pinaship ko kaso diff pinadala although upon checking same price lang,4
bilis dumating nag order agad ako pagka deliver nung una kong inorder dahil maganda ang jogging pants at affordable ok din ang socks salamat seller,3
"good quality maganda yung item and mabilis maship at dumating, responsive din si seller. recommended tong shop nato",3
"ok naman ang items...pero sabi nyo no need na to add the size, kaya medyo maliit sa paa ko...",4
"okay sana, looks the same as the pics in the ad. kaso luma or sirang stock ang sinend sakin. matatastas na yung thread. i’m 36a and ang inorder ko yung 38. okay naman ang fit. has padding.",4
okay naman kaso ang panghe baket po ganun,4
sabi kasi cotton. di ko inexpect yung parang spandex type pero goods parin naman,4
very pretty apaka ganda ng product .. planning to buy again next time for my parents and my husband as well,3
ang cute tsaka ang laki. what you see is what you get talaga. highly recommended item for your babies mga mamiii,3
 hindi gumagana. doesn't serve its purpose. dahil na rin siguro sa curve ng material hindi niya talaga napapa curl yung eyelash mo. don't purchase this product. sayang pera.,1
okay sya. gusto ko talaga ng di malaki para kasya sa bag. fast delivery and complete delivery. thanks seller.,3
water literal na parang nag spray ka lang tubig sa mukha. hindi rin effective yung glitters glitters.. di rin mabango huhu di ko bet amoy. mas amoy hairspray pa to dun sa butterfly shadow na hairspray huhuhuhuhu,1
walang kwenta omorder dito delever na daw e wala nmn ako natanggap n item hayop kayo kakarampot na halaga iniscam nio pa halos 2weeks kong inintay hnd nmn pala darating porki binyadan kona true gcash ung item wala pa. tang ina nio balik nio nlng perq ko,1
this is probably the only one out of the 3 products that i ordered from this shop na masasabi ko talagang nagustuhan ko. natakot pa ako nung una kasi baka sumabog pero hindi naman. may 3 types of lights siya tapos naaadjust ang intensity. i honestly really like it.,3
"i ordered 10/17/2021 order received 10/30/2021 medjo matagal dumating ,so far the products was good for its price. kaso yon ngalang di responsive si seller",4
ayos namn yung parcel mabilis lng den dumating kaso kulang yung nadiliver pero bka after 2 days ibabalik namn yung pinambayad kodon sa kulang na binigay ni refund ko nalng good quality nadenn yung nga lng kulang tlga eh 6pcs eyeliner yon waiting po ulet ako sa stocks,4
well packaged item in good quality mabigat and maingay lang sya gamitin,3
wrong color dumating,2
cute ng item sobraaaaaaa. hindi din sya damage. kudos seller. thank you so muchhhhhhhhhh! goodluck sa business niyooooo!,3
ok naman sabi water proof hindi nmn nahuhulaan,4
wala siyang gloves for the other fingers,2
black yung order ko iba yung dumating sabe 2l bakit 1.1 l lang nakakadismaya . pero thank you parin at okay naman .,1
very nice except kulang po ng isang stick on,4
order received! medyo nalate lang ng pag rate. item was well packed and shipped immediately. thank you seller more power to you,3
"i ordered white and pink, not the green one.... ung pink maganda pero ung green nahulog ung switch...",4
received very nice thank you. ginamit ko siya sa table ko,3
"ang bilis malowbat kala ko mag tatagal tong phone, tapos nag hang nung may tumawag wala na hanggang ngayon di na nagagalaw. tapos may linya na siya sa bandang taas nung menu at names hindi matanggal hindi naman siya nahulog o nadaganan.",4
di gumagana yung remote control,4
"5/10 sobrang tamis ng amoy, nakakasuka, hindi na ako bibili dito!wag na din kayong bumili!!!",1
"supeeeeeeeeeeer gandaaaaa po promise thank you seller, ang bilis din ng process nila at shipping next ko naman ibang color naman bilin ko. god blessssss po",3
not working yung naorder ko po. sira yung pinaka tip nung item.,1
thank you maganda yung product,3
"napaka ganda, second time ordering in this shop and never akong binigo thankyou seller!!",3
okay naman sana pero may tanggal na tahi sa velcro part.,4
ahaha..wla sa tamang usapan ang mga bigay nio sa akin .nakakadismaya pinilo ko kulay green dumating white..tas 3 in 1 nakalagay sa post nio wla nmn ksama na essential oil nya ahahah.pinag luluko lng ninyo mga buyers nio.,1
maliit yung room and hindi ganun kalamig yung aircon hindi worth it yung price nila.. and also yung room na binigay saming nung una bumabaha yung sa may labas ng cr dahil sira yung shower may leak good thing when we requested for room transfer they grant naman. though di,1
hnd sya talagang pink kulay. para syang maroon sa lips at hnd sya pigmented. natatanggal din sya agad.,1
correct color. ganda ng quality ng item. love the color too.,3
"maganda sya. rubber yung material nya, sabi sa ibang review add 1 size, size 39 ako so ginawa kong 40 at mejo malaki sya sken depende siguro tlga sa paa, pero mas oks na ung mejo malaki kesa maliit. thank you seller!",3
"maganda naman po yung room, kasu yung aircon nyo po sa 203 room sira po. nabasa yung crib ng baby namin. and yung tubig nyo po sana nman po sasusunod purified water na po. dahil sumakit tyan ko sa dumi ng tubig na binigay nyo.",1
"okay lang, mura lang din naman.",4
"good kaso maling color ,dapat yung color blue pero maroon ang dumating,pero okay lang naman",4
6/10 sakto..medyo pricey..d masyado malakas hangin.madali malowbat. not properly pack. no bubble wrap .wasak wasak ang box.,1
gray order ko ! black ang dumating . pero ok lang ayos naman siya .,4
excellent 5 star napaka ganda po..,3
not good mabilis lng malowbat,1
one star kasi masarap pagkaen bukod dun wala ng maganda sa store n to... 1. mahirap isturbohin mga crew para makaorder ng food 2. tagal makaluto ung lutuan sa table number 17 ilang beses namin nireklamo pero wala man lang nagoffer n ilipat kami ng table 3. nalalag ung takip,1
2nd time order. satisfied customer here. gustong gsto ng anak ko. thankyou seller. and the rider. nxtime ulit,3
wrong product. i ordered eyebrow-black and mascara and ang dumating is eyeliner and mascara at wala parang tinta yung eyeliner,1
ang ganda. natural lang muna yung pinili kong kulay dahil first time ko magfake nails and i love it. will order again soon.,3
2nd tym around na omorder na aq .ganda kc.sakto lang sa price,4
bilis malowbat.. hindi rin ganun kalakas ang sound nya. mnsan yung isa lang tumutunog.. photo not related,1
"not worth it parang gamit na yung pinadala jusko wala manlang quality check before i ship ang dumi pa at puro gasgas buti nalang gumagana pero feeling ko hindi mag tatagal to, naka angat agad yung sa may charging port",1
